0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,i,c,o,p,o
,,,,,,,,,,,,,,,,,,,,,m,o,r,i,d,u,n,u,m,",",n,a,i,s,s,u,s,",",f,l,o,r,e,n,t,i,a,",",a,u,g,u,s,t,a, ,t,r,e
,,m,b,i,a,n,u,m,",",s,u,m,e,l,o,c,e,n,n,a,",",d,e,v,a, ,v,i,c,t,r,i,x,",",r,u,t,u,p,i,a,e,",",b,i,r,i,c,i,a,n,a,",",a,e,m,i,n,i
,,,,,,,t,o,r,a,t,u,m,",",l,u,g,d,u,n,u,m,",",c,i,b,a,l,a,e,",",p,o,m,p,a,e,l,o,",",m,a,t,i,l,o,",",v,a,l,e,n,t,i,a, ,e,d,e
,,,,,,,,,,,,,,,,,,,,,,o,r,i,a,c,u,m,",",l,e,n,t,i,a,",",r,u,t,u,p,i,a,e,",",c,a,e,s,a,r,e,a,",",c,o,l,o,n
,,,e,r,n,a, ,b,a,r,c,i,n,o,",",c,a,s,t,r,a, ,r,e,g,i,n,a,",",c,o,l,o,n,i,a, ,n,a,r,b,o, ,m,a,r,t,i,u,s,",",f,o,r,u,m, ,l,i
,,,,,,,,,,,,,,,o,n,t,i,a,c,u,m,",",n,i,d,a,",",c,a,l,i,s,i,a,",",n,i,d,a,",",a,l,b,a,n,i,a,n,i,s,",",a,s,c,r,i,v,i
,,,,,,,,,,,,,,,,,,,u,m,",",n,a,i,s,s,u,s,",",l,u,g,d,u,n,u,m,",",n,o,v,a,e,",",m,u,r,s,a,",",b,r,i,g,a,n,t,i,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,i,n,i,",",s,a,l,e,r,n,u,m,",",c,o,l,o,n,i,a, ,n,e,r,v,i,a, ,g,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,l,p,i,a, ,n,o,v,i,o,m,a,g,u,s, ,b,a,t,a,v,o,r
,,,,,,,,,,,,,,,,,,,,,,,,,a,",",v,i,r,o,c,o,n,i,u,m, ,c,o,r,n,o,v,i,o,r,u,m,",",c,a,s,t,r,a, ,r,e,g
,,,,,,,,,,,,,,,,t,u,s, ,v,i,c,t,o,r,i,a,e, ,i,u,l,i,o,b,r,i,g,e,n,s,i,u,m,",",c,a,e,s,a,r,o,m,a,g,u,s,",",a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,t,o,r,g,o,s,i,a,",",b,r,i,g,a,n,t,i,u,m,",",v,e,n,e,t,i,a
,,,,,,,,,,,,,,,,,,,n,d,u,m, ,c,o,l,o,n,i,a,",",g,e,r,u,l,a,t,a,",",i,u,v,a,v,u,m,",",b,o,v,i,u,m,",",a,q,u,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,q,u
,,,,,,,,,,,,a,e,l,o,",",a,n,d,a,u,t,o,n,i,a,",",c,o,m,p,l,u,t,u,m,",",p,a,l,m,a,",",b,e,l,u,m,",",d,u,r,o,v,e,r,n,u,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,o,n,d,a,t,e,",",c,o,l,o,n,i,a, ,u,l,p,i,a, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,o,n,f,l,o,e,n,t,a,",",l,u
,,,,,,m,",",v,i,m,i,n,a,c,i,u,m,",",t,h,e,r,a,n,d,a,",",a,e,m,i,n,i,u,m,",",a,n,d,a,u,t,o,n,i,a,",",a,n,d,a,u,t,o,n,i,a,",",n
,,,,,,,,,,,,,,,,,,,,,,,,,,a,l,m,a,",",c,a,e,s,a,r,e,a,",",r,o,m,a,",",a,u,g,u,s,t,a, ,t,r,e,v,e,r,o
,,,,,,,a,",",v,i,r,o,c,o,n,i,u,m, ,c,o,r,n,o,v,i,o,r,u,m,",",k,o,v,a,c,h,e,v,s,k,o, ,k,a,l,e,",",p,a,r,t,i,s,c,u,m,",",a
,,,,,,,,,,,,,,,,c,o,n,f,l,u,e,n,t,e,s,",",b,o,r,b,e,t,o,m,a,g,u,s,",",p,l,a,c,e,n,t,i,a,",",c,o,s,a,",",d,u,r,n
,,,,,,,e,s,",",i,u,l,i,a, ,a,e,m,o,n,a,",",c,a,e,s,a,r,a,u,g,u,s,t,a,",",a,u,g,u,s,t,a, ,v,i,n,d,e,l,i,c,o,r,u,m,",",m,o
,,,,,,,t,a,v,o,r,u,m,",",i,u,l,i,a, ,r,o,m,u,l,a, ,h,i,s,p,a,l,i,s,",",t,a,r,r,a,c,o,",",c,o,l,o,n,i,a, ,u,l,p,i,a, ,t
,,n,u,m, ,c,a,n,t,i,a,c,o,r,u,m,",",v,e,r,u,l,a,m,i,u,m,",",l,u,t,e,t,i,a, ,p,a,r,i,s,i,o,r,u,m,",",p,o,r,t,u,s, ,l,e,m,a,n
,,,,,,,,,,, ,v,i,n,d,e,l,i,c,o,r,u,m,",",p,a,r,t,i,s,c,u,m,",",a,q,u,a,e, ,s,u,l,i,s,",",a,q,u,i,l,e,i,a,",",n,a,i,s
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,u,m,",",d,u,r,o,l,i,p,o,n,t,e,",",c,a,m,u,l,o,d,u,n,u,m,",",n,a,i,s,s,u,s,",",a,r,a,e, ,f,l,a,v,i,a,e,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,u,r,g,o,d,u,n,u,m,",",b,i,r,i,c,i,a,n,a
,,,,,,,,,,,,,,,,,,,,,,a,u,r,e,l,i,a, ,a,q,u,e,n,s,i,s,",",i,s,c,a, ,d,u,m,n,o,n,i,o,r,u,m,",",s,u,m,e
,,,,,,,,,,,,,,,,,,,,,,,o,l,o,n,i,a, ,n,a,r,b,o, ,m,a,r,t,i,u,s,",",a,l,b,a,n,i,a,n,i,s,",",c,o,r,i,o
,,,,,a,e, ,s,u,l,i,s,",",c,o,n,s,t,a,n,t,i,n,o,p,o,l,i,s,",",v,e,n,e,t,i,a,e,",",t,u,r,i,c,u,m,",",c,o,l,o,n,i,a, ,a,g,r,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,c,o,p,o,l,i,s, ,a,d, ,i,s,t,r,u,m,",",s,i,s,c,i,a,",",s,i,r,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,l,e,r,n,u,m,","
,,,,,,,,,,,m,",",d,e,v,a, ,v,i,c,t,r,i,x,",",d,e,v,a, ,v,i,c,t,r,i,x,",",c,o,m,p,l,u,t,u,m,",",p,o,n,s, ,a,e,l,i,u,s
,,n,o,r,u,m,",",c,o,n,f,l,o,e,n,t,a,",",l,u,g,u,v,a,l,i,u,m,",",m,a,m,u,c,i,u,m,",",c,o,r,i,o,v,a,l,l,u,m,",",p,o,n,s, ,a,e,l,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,a,s,s,a,",",b,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,u,g,d,u,n,u,m, ,b,a,t,a,v,o,r,u,m,",",r,e,g,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,q,u,a
,,,,,,,,,,,,,,,,,,,,,,,,,,a,q,u,i,n,c,u,m,",",a,n,d,a,u,t,o,n,i,a,",",d,a,n,u,m,",",o,l,i,c,a,n,a,","
,,,,,,,,,,,,,,,,,,,,,,,,,,f,o,r,u,m, ,l,i,v,i,i,",",e,m,e,r,i,t,a, ,a,u,g,u,s,t,a,",",a,u,g,u,s,t
,,,,,,,,,,,,,,,,,v,e,t,e,r,a, ,",",n,i,d,a,",",m,a,s,s,a,",",a,u,g,u,s,t,a, ,v,i,n,d,e,l,i,c,o,r,u,m,",",a,u,g
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,e,n,t,i,a,",",a,e,q,u,u,m,",",c,o,n,f,l,o,e,n,t,a,",",l,e,n,t,i,a
,,,,,,,,,,,,,,,,m, ,c,o,r,n,o,v,i,o,r,u,m,",",r,a,g,u,s,i,u,m,",",d,u,b,r,i,s,",",d,u,r,n,o,v,a,r,i,a,",",s,t,o
,,,,,,,,,,,,,,,,,,,u,m,",",g,e,r,u,l,a,t,a,",",c,a,s,t,r,a, ,r,e,g,i,n,a,",",o,v,i,l,a,v,a,",",c,l,a,u,s,e,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,",",c,a,e,s,a,r,a,u,g,u,s,t,a,",",s,a,l,e,r,n,u,m,",",m,o,d,o,e,t,i
,,,,,,,,,,,,,,,,a,u,s,e,n,t,u,m,",",a,u,g,u,s,t,a, ,p,r,a,e,t,o,r,i,a, ,s,a,l,a,s,s,o,r,u,m,",",c,a,l,i,s,i
,,n,i,g,r,u,m, ,p,u,l,l,u,m,",",c,a,s,t,r,a, ,v,e,t,e,r,a, ,",",c,o,n,f,l,o,e,n,t,a,",",n,o,v,a,e,s,i,u,m,",",p,o,n,s, ,d,r,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,a,l,o,n,a,",",b,o,r,b,e,t,o,m,a,g,u,s,",",a,e,q,u,u,m,",",a,v,e,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,",",l,i,n,d,i,n,i,s,",",p,o,m,p,a,e,l,o,",",b,u,r,g,o,d,u,n,u,m
,,,,,,,,,,,,,,,,,,,i,a,c,u,m,",",n,i,c,o,p,o,l,i,s, ,a,d, ,n,e,s,t,u,m,",",a,b,i,l,a,",",b,i,r,i,c,i,a,n,a
,,,,,,,,,,,,,,,,a,d, ,m,o,s,a,m,",",c,a,e,s,a,r,e,a,",",s,i,s,c,i,a,",",l,o,u,s,o,n,n,a,",",r,a,t,a,e, ,c,o,r,i
,,,,,,,,,,,,,,,,,,,,,,,,,,r,u,m, ,h,a,d,r,i,a,n,i,",",c,o,n,s,t,a,n,t,i,n,o,p,o,l,i,s,",",r,a,t,a
,,,,,,,,,,,,,,,,,,,a,q,u,i,n,c,u,m,",",a,q,u,a,e, ,s,u,l,i,s,",",a,d, ,f,l,e,x,u,m,",",m,a,s,s,a,",",a,l,b,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,i,u,m,",",d,u,r,o,c,o,r,n,o,v,i,u,m,",",t,h,e,r,a,n,d,a,",",d,u
,,,,,,,,u,m,",",m,o,g,o,n,t,i,a,c,u,m,",",a,u,r,e,l,i,a, ,a,q,u,e,n,s,i,s,",",l,o,n,d,i,n,i,u,m,",",l,a,c,t,o,d,u,r,u,m
,,,,,,,,,,,,,,,,l,u,t,e,t,i,a, ,p,a,r,i,s,i,o,r,u,m,",",o,l,i,c,a,n,a,",",l,o,p,o,d,u,n,u,m,",",m,a,m,u,c,i,u
,,,,,,,,,,,,,,,,,s,a,l,o,n,a,",",t,r,a,i,e,c,t,u,m, ,a,d, ,m,o,s,a,m,",",i,n,v,e,r,e,s,k, ,r,o,m,a,n, ,f,o
,,,,,,,,,,,,,,,,,,,,,,,,,,",",u,l,p,i,a, ,n,o,v,i,o,m,a,g,u,s, ,b,a,t,a,v,o,r,u,m,",",a,q,u,a,e, 
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,o,n
,,,,,,,,,,,,,,,,,,l,a,u,r,i,",",u,l,p,i,a, ,n,o,v,i,o,m,a,g,u,s, ,b,a,t,a,v,o,r,u,m,",",c,o,n,f,l,o,e,n,t
,,,,,,,,,,o,l,i,c,a,n,a,",",d,u,r,n,o,v,a,r,i,a,",",c,o,n,s,t,a,n,t,i,n,o,p,o,l,i,s,",",c,a,l,i,s,i,a,",",a,u,r,e,l,i
,,,,,,,,,,,,,o,",",a,u,g,u,s,t,a, ,v,i,n,d,e,l,i,c,o,r,u,m,",",c,o,l,o,n,i,a, ,c,l,a,u,d,i,a, ,s,a,v,a,r,i,e,n
,,,,,,r,n,o,v,i,u,m,",",m,o,d,o,e,t,i,a,",",b,e,l,u,m,",",v,i,n,d,o,n,i,s,s,a,",",a,q,u,a,e, ,h,e,l,v,e,t,i,c,a,e,",",a,s,c
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,n,i,o,r,u,m,",",t,u,r,i,c,u,m,",",l,o,u,s,o,n,n,a,",",a,l,b,a,n,i,a,n,i,s,",",d,u,r,o,c,o,b,r,i,v,i,s,",",c,i
,,,,,,u,r,i,c,a,",",p,o,r,t,u,s, ,l,e,m,a,n,i,s,",",b,r,a,c,a,r,a, ,a,u,g,u,s,t,a,",",c,o,r,i,o,v,a,l,l,u,m,",",m,o,g,o,n
,,,,,,,,,,,,,,,,,,,,,,,v,i,n,o,v,i,a,",",c,a,e,s,a,r,a,u,g,u,s,t,a,",",c,o,l,o,n,i,a, ,u,l,p,i,a, ,t
,,,,,,,,,,,,,,,,,,,,,,,",",n,o,v,a,e,s,i,u,m,",",i,s,c,a, ,a,u,g,u,s,t,a,",",a,t,u,a,t,u,c,a, ,t,u,n,g
,",",c,o,l,o,n,i,a, ,n,a,r,b,o, ,m,a,r,t,i,u,s,",",c,o,n,c,a,n,g,i,s,",",b,o,n,a,m,e,s, ,",",a,u,g,u,s,t,a, ,t,r,e,v,e,r,o,r,u
,,,,,,,,,r,c,i,n,o,",",m,o,r,i,d,u,n,u,m,",",c,o,l,o,n,i,a, ,p,a,t,r,i,c,i,a, ,c,o,r,d,u,b,a,",",r,e,g,i,u,m, ,l,e,p
,,,,,,,,,,h,e,r,a,n,d,a,",",a,b,i,l,a,",",s,i,r,m,i,u,m,",",l,u,g,d,u,n,u,m,",",v,e,n,t,a, ,b,e,l,g,a,r,u,m,",",c,a,s,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,s,i,u,m,",",t,a,r,r,a,c,o,",",r,a,g,u,s,i,u,m,",",c,o,n,d,a,t,e,",",a,q,u,a,e, ,m,a,t,t,i,a,c,o,r,u,m,",",d,e,v,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v,e,n,e,t,i,a,e,",",a,u,g,u,s
,,,,,,,,,,,,,,,,,,,,,,,,,,,",",a,d, ,f,l,e,x,u,m,",",c,a,l,l,e,v,a, ,a,t,r,e,b,a,t,u,m,",",c,o,l,o
,,,,,,,,,,,,,,c,o,l,o,n,i,a, ,a,g,r,i,p,p,i,n,a,",",p,o,m,p,a,e,l,o,",",v,i,n,d,o,n,i,s,s,a,",",d,u,r,o,c,o,r,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,n,s, ,d,r,u,s,i,",",s,t,o,r,g,o,s,i,a,",",s,o,r,v,i,o,d,u,r,u,m,","
,,,,,,,,,,,,,,,,a,e,s,a,r,i,n,a,",",g,e,r,u,n,d,a,",",a,e,q,u,u,m,",",l,o,p,o,d,u,n,u,m,",",v,i,n,o,v,i,a,",",v,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,b,i,l,a,",",a,u,g,u,s,t,a, ,t,a,u,r,i,n,o,r,u,m,",",b,i,r,i,c
,,,,,,,,,,,,,,,,,,,,,,,,,,b,o,r,b,e,t,o,m,a,g,u,s,",",m,o,r,i,d,u,n,u,m,",",e,m,e,r,i,t,a, ,a,u,g
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,l,a,b,i,s,",",l,u,t,e,t,i,a, ,p,a,r,i,s,i,o,r,u,m,",",p,r,a,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,o,d,o,e,t,i,a,",",m,a,t,i,l,o,",",b
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,a,l,i,s,i,a,",",i,u,l,i,a, ,r,o,m,u,l,a, ,h,i,s,p
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,i,v,o,d,u,r,u,m,",",d,u,r,n,o,v,a,r,i,a,",",m,a,m,u,c,i,u,m
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,a,g,u,s,i,u,m,",",i,u,v,a,v,u,m,",",c,a,l,i,s,i,a
,,,,,,,,,,,,,,,,,i,a,n,a,",",f,o,r,u,m, ,h,a,d,r,i,a,n,i,",",p,r,a,e,t,o,r,i,u,m, ,a,g,r,i,p,p,i,n,a,e,",",l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,q,u,a,e, ,s,u,l
,,m,",",a,u,g,u,s,t,a, ,r,a,u,r,i,c,a,",",b,o,v,i,u,m,",",a,u,g,u,s,t,a, ,p,r,a,e,t,o,r,i,a, ,s,a,l,a,s,s,o,r,u,m,",",m,a,t,i
,,,,,,,,,,",",c,o,l,o,n,i,a, ,n,a,r,b,o, ,m,a,r,t,i,u,s,",",a,q,u,a,e, ,m,a,t,t,i,a,c,o,r,u,m,",",p,i,s,t,o,r,i,a,","
,,,,,m,a,t,i,l,o,",",n,o,v,i,o,m,a,g,u,s,",",p,a,r,t,i,s,c,u,m,",",a,p,u,l,u,m,",",c,a,s,t,r,a, ,v,e,t,e,r,a, ,",",l,u,g,u,v
,,,,,,,,,,,,,,,,,,,,,,,,,,,s,t,r,a,",",i,n,v,e,r,e,s,k, ,r,o,m,a,n, ,f,o,r,t,",",c,o,n,c,a,n,g,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,i,g,o,m,a,g,u,s,",",l,i,n,d
,,,,,,o,l,o,n,i,a, ,c,l,a,u,d,i,a, ,s,a,v,a,r,i,e,n,s,u,m,",",r,o,m,a,",",c,o,r,i,n,i,u,m, ,d,o,b,u,n,n,o,r,u,m,",",b,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,g,r,i,p,p,i,n,a,e,",",a,p,u,l,u,m,",",a,q,u,a,e, ,h,e,l,v,e,t,i,c,a,e,",",c,i,b,a,l,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,a,g,u,s,i,u,m,",",l,i,n,d,u,m, ,c,o,l,o,n,i,a,",",c,o,r,i,o,v
,,,,,,,,,,,,,,,,,,,,,,,,,,u,m,",",c,o,l,o,n,i,a, ,u,l,p,i,a, ,t,r,a,i,a,n,a, ,",",a,q,u,a,e, ,s,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,i,u,l,i,o,b,r,i,g,e,n,s,i,u,m,",",v,i,n,d,o,n,i,s,s,a,",",p,o,m
,,,,,,,,,,,s,",",d,i,v,o,d,u,r,u,m,",",s,i,s,c,i,a,",",c,o,s,a,",",a,b,i,l,a,",",m,a,r,s,o,n,i,a,",",a,b,i,l,a,",",e,m,e,r
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,u,t,u,p,i,a,e,",",a,d, ,f,l,e,x,u,m,",",f,l,o,r,e,n,t,i,a,","
,,,,,,,,,,,,,,,,,,,,,,,n,o,n,i,a,",",d,i,v,o,d,u,r,u,m,",",a,r,a,e, ,f,l,a,v,i,a,e,",",v,i,r,o,c,o,n,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,u,r,e,l,i,a
,,,,,,,,,,,,,,,,,,,,,,v,e,n,e,t,i,a,e,",",p,a,r,t,i,s,c,u,m,",",a,n,d,a,u,t,o,n,i,a,",",s,o,r,v,i,o,d,u
,,,,,,,,,,,,,,,,,,,,,,,o,r,i,n,i,u,m, ,d,o,b,u,n,n,o,r,u,m,",",f,l,o,r,e,n,t,i,a,",",b,u,r,g,o,d,u,n
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,i,g,o,m,a,g,u,s,",",c,a,m,u
,,,,,,,,,,,,,,,,,e,t,i,a,",",c,o,l,o,n,i,a, ,c,l,a,u,d,i,a, ,s,a,v,a,r,i,e,n,s,u,m,",",l,u,g,u,v,a,l,i,u,m
,,,,,,,,,,,,,,,,,,,,,,,c,o,r,i,o,v,a,l,l,u,m,",",p,o,m,a,r,i,a,",",c,o,l,o,n,i,a, ,p,a,t,r,i,c,i,a, 
,,,,,,,,,,,,,,,,,,,,,,,,v,a,l,e,n,t,i,a, ,e,d,e,t,a,n,o,r,u,m,",",b,o,n,n,a,",",s,o,s,t,r,a,",",i,t,a
,,,,,,,,,,,,,,,,,,,,,,s,s,a,",",d,u,r,o,c,o,r,n,o,v,i,u,m,",",c,o,s,a,",",n,i,c,o,p,o,l,i,s, ,a,d, ,n,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,o,n,i,s,",",t,h,e,r,a,n,d,a,",",n,i,d,a,",",s,i,s,c,i,a,",",n,o,v,a,e,s,i,u,m,",",d,u,r,o,c,o,b
,,,,,,,,,,,,,,,,,,,u,m,",",r,a,t,a,e, ,c,o,r,i,e,l,t,a,u,v,o,r,u,m,",",l,a,u,r,i,",",n,o,r,b,a, ,c,a,e,s,a
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,p,o,l,i,s,",",v,e,n,t,a, ,b,e,l,g,a,r,u,m,",",l,u,g,d,u,n,u,m, 
,,,,,,,,,,,,,,,,,,o,n,t,i,a,c,u,m,",",c,o,n,f,l,o,e,n,t,a,",",c,o,n,d,a,t,e,",",n,o,v,a,e,",",p,o,m,p,a,e,l,o
,,,,,,,,,,,,,,,,,,,,,,a, ,t,r,a,i,a,n,a, ,",",m,u,r,s,a,",",r,o,m,a,",",b,i,r,i,c,i,a,n,a,",",m,o,d,o,e,t
,,,,,,, ,v,i,c,t,r,i,x,",",p,l,a,c,e,n,t,i,a,",",n,a,i,s,s,u,s,",",n,i,d,a,",",f,l,o,r,e,n,t,i,a,",",l,u,t,e,t,i,a, ,p,a,r
,b,a,t,a,v,a,r,",",o,l,i,c,a,n,a,",",c,o,r,i,o,v,a,l,l,u,m,",",c,a,s,t,r,a, ,b,a,t,a,v,a,r,",",p,o,m,p,a,e,l,o,",",n,e,m,a,u,s,u
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,t,o,r,g,o,s,i,a,",",c,a,s,t,r,a, ,b,a,t
,,,,,,,,,,,,,,,,,t,i,a, ,p,a,t,e,r,n,a, ,b,a,r,c,i,n,o,",",c,a,s,t,r,a, ,v,e,t,e,r,a, ,",",p,o,r,t,u,s, ,l
,,,,,,,i,c,r,e,m,",",a,d, ,f,l,e,x,u,m,",",a,p,u,l,u,m,",",d,u,r,o,c,o,r,n,o,v,i,u,m,",",a,b,i,l,a,",",n,i,d,a,",",d,u,r,o,c
,,,,,,,,,,,,,a,e,l,o,",",c,i,b,a,l,a,e,",",s,c,a,l,a,b,i,s,",",e,b,o,r,a,c,u,m,",",g,e,r,u,l,a,t,a,",",v,i,n,d,o,n,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,u,s, ,v,i,c,t,o,r,i,a,e, ,i,u,l,i,o,b,r,i,g,e,n,s,i,u,m,",",r
,,,,,,,,u,t,o,n,i,a,",",h,a,d,r,i,a,n,o,p,o,l,i,s,",",c,o,r,i,a,",",a,d, ,f,l,e,x,u,m,",",c,a,l,l,e,v,a, ,a,t,r,e,b,a,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,i,a,",",c,o,l,o,n,i,a, ,p,i,e,t,a,s, ,i,u,l,i,a, ,p,o,l,a, ,p,o
,,e,r,e,s,k, ,r,o,m,a,n, ,f,o,r,t,",",d,u,b,r,i,s,",",f,a,v,e,n,t,i,a, ,p,a,t,e,r,n,a, ,b,a,r,c,i,n,o,",",d,u,r,o,v,i,g,u,t
,,,,,,,,,,,,,,,,,,,,,a,",",m,a,s,s,a,",",l,i,n,d,i,n,i,s,",",a,e,q,u,u,m,",",g,e,r,u,l,a,t,a,",",r,a,g,u,s,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,a,l,i,s
,,,,,,,,,,,,,,,,,,,,,a,",",e,m,e,r,i,t,a, ,a,u,g,u,s,t,a,",",p,r,a,e,t,o,r,i,u,m, ,a,g,r,i,p,p,i,n,a,e
,,,,,,,,,,,,,,,,,,,,,,,,i,s, ,a,d, ,i,s,t,r,u,m,",",t,h,e,r,a,n,d,a,",",s,i,r,m,i,u,m,",",s,t,o,r,g,o
,o,r,t,u,s, ,v,i,c,t,o,r,i,a,e, ,i,u,l,i,o,b,r,i,g,e,n,s,i,u,m,",",n,o,v,i,o,d,u,n,u,m,",",c,a,l,l,e,v,a, ,a,t,r,e,b,a,t,u
,, ,p,i,e,t,a,s, ,i,u,l,i,a, ,p,o,l,a, ,p,o,l,l,e,n,t,i,a, ,h,e,r,c,u,l,a,n,e,a,",",c,l,a,u,s,e,n,t,u,m,",",l,o,n,d,i,n,i
,,,,,,,,,,,,,,,,,,,,,,,,,,,a,l,i,u,m,",",l,i,n,d,u,m, ,c,o,l,o,n,i,a,",",f,a,v,e,n,t,i,a, ,p,a,t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,i,a,c,o,r,u,m,",",m,a,s,s,a,",",i,u,v,a,v,u,m,",",d,e,v,a, ,v,i,c,t,r,i,x,",",p,a,r
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,h,e,l,v,e,t,i,c,a,e,",",v,a,l,e,n,t,i,a, ,e,d,e,t,a,n,o,r,u,m,",",l,u,t,e,t,i,a, ,p,a,r,i,s,i,o,r,u,m,",",a,n,d
,,,,,,,,,,,,c,o,m,p,l,u,t,u,m,",",v,e,r,u,l,a,m,i,u,m,",",v,e,r,u,l,a,m,i,u,m,",",s,a,l,e,r,n,u,m,",",a,r,a,e, ,f,l
,,,,,,,,,,,,,,,,,, ,c,a,n,t,i,a,c,o,r,u,m,",",c,o,n,c,a,n,g,i,s,",",c,o,m,p,l,u,t,u,m,",",m,a,m,u,c,i,u,m,","
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,r,i,m,i,n,u,m,",",a,b,i,l
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,a,d,r,i,a,n,o,p,o,l,i,s,",",l,a,c,t,o
,,,,,,,,,,,,,,,,,,,,,,,,,,, ,a,d, ,n,i,c,r,e,m,",",m,a,r,s,o,n,i,a,",",b,o,r,b,e,t,o,m,a,g,u,s,","
,,",",s,a,l,o,n,a,",",i,s,c,a, ,a,u,g,u,s,t,a,",",d,i,v,o,d,u,r,u,m,",",s,i,s,c,i,a,",",f,o,r,u,m, ,l,i,v,i,i,",",v,i,n,d,o,n,i,s
